Housing_Id,Housing_type,City,Zip,H_State,Listed_on,Year_built
19782,SingleFamily,Morgan Hill,95037,CA,2014-03-21,1997
19783,SingleFamily,Durham,95938,CA,2020-06-19,1945
19784,SingleFamily,Los Angeles,90032,CA,2020-06-20,1958
19785,SingleFamily,Gilroy,95020,CA,2018-11-15,2015
19786,SingleFamily,San Francisco,94118,CA,2020-07-22,1907
19787,SingleFamily,Gilroy,95020,CA,2020-06-04,2005
19789,Condo,Los Angeles,90027,CA,2020-06-04,1963
19790,SingleFamily,Orosi,93647,CA,2020-06-11,1964
19791,Condo,San Jose,95112,CA,2020-04-15,2008
19792,MobileManufactured,Gerber,96035,CA,2019-11-13,1993
19794,SingleFamily,Holtville,92250,CA,2019-11-27,1977
19795,Condo,Beverly Hills,90211,CA,2020-07-29,1986
19797,Condo,San Francisco,94110,CA,2020-04-04,2014
19799,SingleFamily,Menlo Park,94025,CA,2020-06-23,1929
19801,Condo,San Francisco,94109,CA,2020-06-01,1960
19802,SingleFamily,Culver City,90232,CA,2020-01-20,2007
19804,SingleFamily,Los Angeles,90077,CA,2020-05-30,1966
19806,Condo,Culver City,90230,CA,2020-05-03,1970
19808,SingleFamily,Rimforest,92378,CA,2020-05-08,1980
19811,SingleFamily,Los Angeles,90043,CA,2020-03-06,1923
19813,SingleFamily,San Jose,95136,CA,2020-06-18,1972
19815,Condo,San Francisco,94158,CA,2020-04-27,2016
19816,MobileManufactured,Santa Cruz,95062,CA,2020-03-08,2008
19817,SingleFamily,San Mateo,94402,CA,2020-07-10,1961
19818,SingleFamily,Brisbane,94005,CA,2020-07-07,1954
19819,SingleFamily,Los Angeles,90068,CA,2020-07-13,1952
19820,SingleFamily,Los Angeles,90047,CA,2020-08-03,1924
19822,SingleFamily,San Francisco,94131,CA,2020-07-17,1949
19823,SingleFamily,San Francisco,94127,CA,2020-06-15,1952
19824,SingleFamily,Los Angeles,90049,CA,2020-07-10,2020
19825,SingleFamily,Redwood City,94061,CA,2020-07-02,1946
19826,SingleFamily,Compton,90220,CA,2020-07-01,1944
19827,Townhouse,San Mateo,94403,CA,2020-07-08,2017
19828,Condo,Los Angeles,90048,CA,2020-05-27,1990
19829,SingleFamily,Redwood City,94061,CA,2020-07-15,1950
19830,Condo,Los Angeles,90028,CA,2020-07-09,2009
19831,SingleFamily,Aptos,95003,CA,2020-06-22,1976
19833,Condo,San Francisco,94115,CA,2016-08-08,1919
19835,SingleFamily,Milpitas,95035,CA,2020-06-24,1960
19836,Townhouse,San Jose,95121,CA,2020-07-24,1985
19837,MobileManufactured,Santa Cruz,95062,CA,2020-04-22,2008
19838,Condo,Aptos,95003,CA,2020-06-18,1988
19839,MobileManufactured,Scotts Valley,95066,CA,2020-06-28,1971
19840,SingleFamily,San Jose,95125,CA,2020-06-18,1968
19841,SingleFamily,Los Angeles,90047,CA,2020-06-13,1936
19842,SingleFamily,San Francisco,94114,CA,2020-03-12,1900
19843,SingleFamily,Los Angeles,90036,CA,2020-06-25,1924
19844,SingleFamily,Santa Clara,95053,CA,2020-06-07,1955
19845,SingleFamily,San Francisco,94131,CA,2020-06-26,1941
19846,SingleFamily,San Francisco,94124,CA,2020-06-20,1941
19847,SingleFamily,Los Angeles,90049,CA,2020-04-22,1954
19848,SingleFamily,Sunnyvale,94086,CA,2020-07-06,1964
19849,SingleFamily,Los Angeles,90042,CA,2020-06-15,2019
19850,SingleFamily,Pine Mountain Club,93222,CA,2020-02-13,1994
19851,SingleFamily,Los Angeles,90065,CA,2020-06-12,1941
19852,SingleFamily,Los Angeles,90063,CA,2011-03-05,1926
19853,Condo,San Jose,95110,CA,2020-07-07,2005
19854,Condo,Los Angeles,90049,CA,2020-06-03,1985
19855,SingleFamily,Santa Clara,95051,CA,2020-06-26,1956
19856,SingleFamily,San Jose,95124,CA,2020-06-03,1960
19857,SingleFamily,Mccloud,96057,CA,2020-05-15,2008
19858,SingleFamily,San Jose,95126,CA,2020-06-23,1938
19859,SingleFamily,San Jose,95136,CA,2015-07-06,1973
19860,SingleFamily,Oro Grande,92368,CA,2020-06-05,1952
19862,SingleFamily,Cupertino,95014,CA,2020-07-10,1960
19863,Condo,Los Angeles,90017,CA,2019-07-08,1986
19864,SingleFamily,San Bruno,94066,CA,2020-06-05,1955
19865,Townhouse,Sunnyvale,94087,CA,2020-06-02,1974
19866,Condo,San Francisco,94110,CA,2020-07-17,0
19867,SingleFamily,Los Angeles,90068,CA,2020-07-18,1961
19869,MultiFamily,Capitola,95010,CA,2020-06-19,2008
19871,SingleFamily,San Francisco,94122,CA,2020-07-22,1938
19873,SingleFamily,San Francisco,94134,CA,2020-06-09,1999
19874,Condo,West Hollywood,90069,CA,2019-09-03,1964
19877,Condo,Los Angeles,90042,CA,2019-10-16,1982
19878,Apartment,San Jose,95136,CA,2020-06-30,1988
19879,SingleFamily,Palo Alto,94303,CA,2020-06-12,1951
19880,SingleFamily,Culver City,90230,CA,2020-06-23,2015
19881,SingleFamily,San Jose,95110,CA,2020-04-13,1885
19882,SingleFamily,Los Angeles,90016,CA,2020-06-15,1941
19883,SingleFamily,Los Angeles,90042,CA,2020-07-08,1905
19884,SingleFamily,Los Angeles,90032,CA,2020-06-30,1912
19885,Condo,Los Angeles,90057,CA,2020-06-15,1971
19886,MobileManufactured,Morgan Hill,95037,CA,2020-07-17,1977
19887,SingleFamily,San Francisco,94112,CA,2020-07-02,1914
19888,Condo,San Francisco,94123,CA,2019-10-28,1914
19889,Condo,Los Angeles,90046,CA,2020-07-02,1979
19890,SingleFamily,Beverly Hills,90211,CA,2020-05-28,1929
19891,Condo,Los Angeles,90024,CA,2020-03-06,1989
19892,MobileManufactured,Dunnigan,95937,CA,2020-06-30,2004
19893,SingleFamily,Los Angeles,90045,CA,2020-06-24,1950
19897,SingleFamily,Mendota,93640,CA,2020-07-30,1955
19899,SingleFamily,Los Angeles,90064,CA,2020-05-31,1938
19902,Condo,San Francisco,94123,CA,2020-06-24,1928
19903,SingleFamily,Los Angeles,90001,CA,2020-06-10,1984
19905,SingleFamily,San Francisco,94132,CA,2020-04-16,1941
19912,SingleFamily,Los Angeles,90049,CA,2020-06-02,1956
19913,Condo,Los Angeles,90036,CA,2020-06-10,1972
19914,SingleFamily,West Hollywood,90069,CA,2020-03-19,1949
19915,SingleFamily,Sunnyvale,94087,CA,2020-06-17,1954
19916,Condo,Los Angeles,90046,CA,2020-06-26,1991
19917,SingleFamily,Los Angeles,90043,CA,2020-06-22,1919
19918,MultiFamily,San Francisco,94117,CA,2020-06-20,1904
19919,SingleFamily,Los Angeles,90059,CA,2020-06-13,1989
19920,SingleFamily,Los Angeles,90027,CA,2020-07-24,1924
19921,Condo,San Jose,95123,CA,2020-06-29,1985
19922,Condo,San Francisco,94110,CA,2020-06-05,2003
19924,SingleFamily,Castroville,95012,CA,2020-07-13,1927
19926,MobileManufactured,Sunnyvale,94089,CA,2020-06-12,2007
19927,SingleFamily,Durham,95938,CA,2020-06-29,2002
19928,SingleFamily,San Jose,95125,CA,2020-06-19,1941
19929,SingleFamily,Los Angeles,90027,CA,2020-06-29,1951
19931,SingleFamily,Santa Cruz,95062,CA,2020-07-07,1928
19933,SingleFamily,Orange Cove,93646,CA,2020-06-10,1961
19934,SingleFamily,Santa Clara,95051,CA,2020-07-17,2015
19936,SingleFamily,Santa Clara,95051,CA,2020-07-09,1963
19937,SingleFamily,San Francisco,94118,CA,2020-06-27,1907
19938,SingleFamily,San Martin,95046,CA,2020-07-02,1955
19939,SingleFamily,Rio Rico,85648,AZ,2011-05-24,1996
19940,SingleFamily,Los Angeles,90066,CA,2020-06-18,1951
19941,SingleFamily,Ross,94957,CA,2020-07-08,1954
19942,Condo,Los Angeles,90049,CA,2020-06-30,2001
19943,MultiFamily,Los Angeles,90044,CA,2020-03-11,1939
19944,Condo,Los Angeles,90031,CA,2020-06-20,2006
19945,Condo,Los Angeles,90046,CA,2020-02-05,1953
19948,SingleFamily,Los Altos,94022,CA,2020-07-07,1972
19949,Townhouse,Playa Vista,90094,CA,2020-03-23,2005
19950,SingleFamily,Cupertino,95014,CA,2020-06-01,1949
19951,SingleFamily,Morgan Hill,95037,CA,2020-06-24,1998
19952,SingleFamily,San Francisco,94114,CA,2020-06-15,1900
19953,MobileManufactured,San Jose,95136,CA,2020-06-03,2003
19955,Condo,West Hollywood,90069,CA,2020-07-10,1972
19956,SingleFamily,Silverado,92676,CA,2020-04-08,1948
19957,Townhouse,Montrose,91020,CA,2020-05-28,1993
19959,SingleFamily,San Francisco,94132,CA,2018-08-09,1939
19960,SingleFamily,San Mateo,94403,CA,2020-07-13,1952
19961,SingleFamily,Redwood City,94061,CA,2018-06-09,1951
19962,SingleFamily,Los Angeles,90045,CA,2020-06-30,1944
19963,Townhouse,San Jose,95116,CA,2020-06-26,1998
19964,Condo,Playa Vista,90094,CA,2020-05-07,2006
19965,SingleFamily,Penngrove,94951,CA,2020-06-30,1972
19967,SingleFamily,Los Angeles,90004,CA,2020-07-17,1923
19968,SingleFamily,Los Angeles,90066,CA,2020-05-15,1940
19969,SingleFamily,Los Angeles,90039,CA,2020-07-01,2013
19970,Condo,Los Angeles,90024,CA,2020-07-01,1983
19971,SingleFamily,Lewiston,96052,CA,2015-07-20,1980
19972,SingleFamily,Pine Mountain Club,93222,CA,2020-06-10,1989
19973,Townhouse,Morgan Hill,95037,CA,2018-04-04,2010
19974,SingleFamily,Los Angeles,90045,CA,2020-05-26,2019
19977,MultiFamily,Los Angeles,90011,CA,2020-06-12,1947
19978,Townhouse,Los Angeles,90039,CA,2020-03-27,2014
19979,SingleFamily,San Jose,95128,CA,2020-07-06,1950
19982,SingleFamily,Wheatland,95692,CA,2020-06-26,1929
19983,SingleFamily,Los Angeles,90046,CA,2020-06-12,1920
19984,Apartment,San Jose,95112,CA,2020-06-23,2005
19985,SingleFamily,San Francisco,94131,CA,2020-05-26,0
19986,SingleFamily,Three Rivers,93271,CA,2020-06-21,1987
19987,Condo,Beverly Hills,90211,CA,2020-06-18,1974
19989,Condo,San Jose,95116,CA,2020-07-08,1983
19991,SingleFamily,Edwards,93523,CA,2020-03-30,2008
19992,SingleFamily,Los Angeles,90032,CA,2020-03-20,1923
19993,Condo,Palo Alto,94303,CA,2020-06-13,1973
19994,SingleFamily,Glen Ellen,95442,CA,2020-06-24,1985
19995,SingleFamily,Morgan Hill,95037,CA,2020-07-17,1986
19996,Condo,Los Angeles,90049,CA,2020-07-13,2011
19997,SingleFamily,San Francisco,94112,CA,2020-07-10,1925
19998,SingleFamily,Grenada,96038,CA,2020-06-06,1986
20000,SingleFamily,Santa Clara,95051,CA,2020-05-09,1957
20001,Condo,Playa Vista,90094,CA,2020-06-20,2003
20002,Townhouse,West Hollywood,90069,CA,2020-05-15,1969
20003,Condo,Los Angeles,90056,CA,2020-03-31,1959
20004,Unknown,Los Alamos,93440,CA,2020-07-06,2000
20005,SingleFamily,Morgan Hill,95037,CA,2020-06-28,2011
20006,SingleFamily,Los Angeles,90020,CA,2017-03-07,1926
20008,SingleFamily,Standish,96128,CA,2020-04-14,1945
20009,SingleFamily,Markleeville,96120,CA,2020-07-05,1992
20010,SingleFamily,Los Angeles,90061,CA,2020-03-25,1947
20011,SingleFamily,Watsonville,95076,CA,2020-06-19,1962
20012,SingleFamily,Redwood City,94062,CA,2020-06-08,1969
20016,SingleFamily,Los Angeles,90027,CA,2020-05-05,1925
20017,SingleFamily,Milpitas,95035,CA,2020-05-25,1972
20018,SingleFamily,Cupertino,95014,CA,2020-07-07,1963
20019,SingleFamily,San Francisco,94124,CA,2020-07-13,1929
20021,SingleFamily,San Mateo,94403,CA,2020-06-03,1946
20024,Townhouse,Mountain View,94040,CA,2020-06-03,1996
20025,SingleFamily,Los Angeles,90025,CA,2020-06-25,1923
20028,SingleFamily,San Mateo,94404,CA,2020-07-16,1967
20029,SingleFamily,Los Angeles,90064,CA,2020-07-06,1937
20030,SingleFamily,Redwood City,94062,CA,2011-02-02,1989
20031,SingleFamily,Los Angeles,90068,CA,2020-07-18,1922
20032,SingleFamily,Earlimart,93219,CA,2020-03-16,1930
20033,Condo,Milpitas,95035,CA,2020-07-04,2007
20034,SingleFamily,Gilroy,95020,CA,2020-06-29,1972
20035,SingleFamily,San Jose,95117,CA,2018-06-28,1956
20036,SingleFamily,Los Angeles,90018,CA,2020-06-29,1922
20037,SingleFamily,Angelus Oaks,92305,CA,2019-06-15,1968
20038,MultiFamily,Los Angeles,90059,CA,2020-06-07,2020
20039,SingleFamily,Millbrae,94030,CA,2020-07-13,1954
20040,SingleFamily,Compton,90220,CA,2020-06-24,1951
20042,SingleFamily,Los Angeles,90077,CA,2020-02-03,1983
20043,SingleFamily,San Mateo,94403,CA,2019-06-23,2013
20044,MultiFamily,South San Francisco,94080,CA,2020-06-12,1975
20045,SingleFamily,San Francisco,94123,CA,2020-06-08,1914
20046,Condo,San Francisco,94103,CA,2020-05-12,2014
20047,SingleFamily,Browns Valley,95918,CA,2020-05-22,2003
20051,SingleFamily,Los Angeles,90077,CA,2020-07-16,1955
20052,SingleFamily,Los Angeles,90065,CA,2020-06-24,1925
20053,Townhouse,Los Gatos,95032,CA,2020-05-28,1969
20054,SingleFamily,Pilot Hill,95664,CA,2020-07-28,2004
20056,SingleFamily,Los Angeles,90008,CA,2020-05-28,1942
20058,Condo,San Francisco,94107,CA,2020-07-02,2000
20060,SingleFamily,Los Angeles,90026,CA,2020-05-22,1915
20062,SingleFamily,San Jose,95123,CA,2020-06-12,1963
20063,SingleFamily,Wheatland,95692,CA,2020-06-11,2004
20065,SingleFamily,Culver City,90230,CA,2020-03-05,1951
20066,SingleFamily,Los Angeles,90026,CA,2020-07-17,1923
20069,SingleFamily,Rio Rico,85648,AZ,2020-06-15,1997
20070,SingleFamily,Felton,95018,CA,2019-02-26,1940
20073,SingleFamily,San Bruno,94066,CA,2020-07-17,1925
20075,Townhouse,South San Francisco,94080,CA,2020-06-30,1973
20076,SingleFamily,San Francisco,94123,CA,2020-07-06,1923
20077,SingleFamily,Planada,95365,CA,2020-06-05,1942
20078,Condo,Los Angeles,90015,CA,2020-06-15,2008
20079,Condo,Los Angeles,90067,CA,2020-07-17,2010
20082,SingleFamily,Los Angeles,90065,CA,2020-06-26,1965
20083,SingleFamily,Bolinas,94924,CA,2020-05-20,1971
20086,SingleFamily,Blue Lake,95525,CA,2020-03-02,1985
20089,MobileManufactured,French Camp,95231,CA,2020-05-11,1997
20090,SingleFamily,Redwood City,94062,CA,2020-07-14,1949
20091,SingleFamily,Los Angeles,90037,CA,2020-04-26,1911
20092,SingleFamily,Monte Rio,95462,CA,2020-06-25,1981
20093,Condo,San Francisco,94117,CA,2020-07-07,1922
20094,Condo,San Bruno,94066,CA,2020-07-10,1971
20095,SingleFamily,Los Angeles,90016,CA,2020-07-15,1911
20096,SingleFamily,Los Angeles,90016,CA,2020-06-08,1928
20097,SingleFamily,Sunnyvale,94087,CA,2020-03-27,1962
20098,SingleFamily,Los Angeles,90042,CA,2020-07-14,1913
20101,SingleFamily,Los Angeles,90004,CA,2020-05-24,1924
20102,Condo,Los Angeles,90024,CA,2020-06-30,1974
20103,SingleFamily,San Jose,95112,CA,2020-04-29,1908
20104,Condo,Culver City,90230,CA,2020-06-26,1970
20105,SingleFamily,Los Angeles,90008,CA,2020-06-11,1960
20106,SingleFamily,San Francisco,94110,CA,2020-07-15,1951
20107,SingleFamily,Los Angeles,90077,CA,2020-03-23,1951
20109,SingleFamily,Los Angeles,90002,CA,2020-02-26,1950
20110,Condo,Los Angeles,90034,CA,2020-06-25,1972
20111,Condo,Los Angeles,90048,CA,2020-05-18,1972
20112,SingleFamily,Farmington,95230,CA,2020-05-23,1967
20113,Condo,West Hollywood,90069,CA,2020-07-10,1973
20114,SingleFamily,Orange Cove,93646,CA,2020-06-02,1974
20115,SingleFamily,San Francisco,94112,CA,2020-07-11,1924
20116,SingleFamily,Palo Alto,94306,CA,2020-06-23,1960
20117,SingleFamily,Los Angeles,90016,CA,2020-07-13,1937
20119,SingleFamily,South San Francisco,94080,CA,2020-05-14,1944
20120,SingleFamily,San Jose,95111,CA,2020-07-07,1975
20121,SingleFamily,San Jose,95148,CA,2020-07-03,1993
20122,SingleFamily,Los Angeles,90049,CA,2020-05-21,1958
20124,SingleFamily,San Francisco,94127,CA,2020-06-23,1988
20125,SingleFamily,Los Angeles,90016,CA,2020-07-22,1923
20127,SingleFamily,Los Angeles,90068,CA,2020-07-07,2000
20128,Condo,Santa Clara,95050,CA,2020-03-13,1987
20129,Townhouse,Palo Alto,94306,CA,2020-07-09,1978
20130,SingleFamily,Monte Rio,95462,CA,2020-06-19,1936
20131,SingleFamily,Rough And Ready,95975,CA,2020-06-01,1976
20133,Condo,Los Angeles,90025,CA,2020-07-09,1981
20134,Condo,San Mateo,94402,CA,2020-06-25,2005
20135,SingleFamily,Bodfish,93205,CA,2017-03-27,1985
20136,SingleFamily,Wheatland,95692,CA,2020-06-19,2003
20137,SingleFamily,Silverado,92676,CA,2020-04-29,1948
20138,Townhouse,San Jose,95123,CA,2020-06-13,1970
20139,SingleFamily,San Francisco,94112,CA,2020-07-02,1910
20140,Condo,Los Angeles,90028,CA,2020-06-16,2009
20141,SingleFamily,Los Angeles,90077,CA,2020-02-20,1962
20142,SingleFamily,San Jose,95127,CA,2020-06-27,1956
20143,SingleFamily,Los Angeles,90016,CA,2020-06-22,1914
20144,SingleFamily,Los Altos,94024,CA,2020-07-09,1975
20145,SingleFamily,Trinidad,95570,CA,2020-06-08,1990
20146,SingleFamily,San Jose,95136,CA,2020-07-10,1983
20147,SingleFamily,Santa Cruz,95062,CA,2012-07-02,1976
20148,Condo,San Francisco,94105,CA,2020-05-18,2005
20149,SingleFamily,Los Angeles,90034,CA,2020-07-28,1950
20150,SingleFamily,San Jose,95127,CA,2020-06-23,1959
20151,SingleFamily,Sunnyvale,94087,CA,2020-07-07,1962
20152,SingleFamily,Compton,90222,CA,2009-09-05,1951
20154,SingleFamily,San Jose,95148,CA,2020-06-16,1965
20155,SingleFamily,Los Angeles,90065,CA,2020-06-10,1944
20156,SingleFamily,Los Angeles,90036,CA,2020-07-16,1948
20157,SingleFamily,Mineral,96063,CA,2020-07-02,1928
20159,SingleFamily,Thornton,95686,CA,2020-06-22,1982
20160,SingleFamily,Los Angeles,90042,CA,2020-07-06,1961
20161,Unknown,Summerland,93067,CA,2020-04-29,2000
20162,SingleFamily,Los Angeles,90043,CA,2013-09-06,1920
20163,Condo,San Francisco,94107,CA,2020-05-15,1997
20164,SingleFamily,Los Angeles,90002,CA,2020-06-24,1941
20165,SingleFamily,San Jose,95131,CA,2020-06-18,1970
20166,SingleFamily,Freedom,95019,CA,2020-06-10,1942
20167,SingleFamily,Inglewood,90304,CA,2020-07-10,1941
20168,Condo,San Francisco,94110,CA,2020-06-11,1933
20170,SingleFamily,Inglewood,90304,CA,2020-07-21,1940
20171,SingleFamily,Santa Clara,95053,CA,2019-05-23,1925
20172,SingleFamily,Los Angeles,90003,CA,2015-01-29,2006
20173,SingleFamily,Angelus Oaks,92305,CA,2020-02-28,1978
20175,SingleFamily,San Francisco,94112,CA,2020-07-07,1900
20177,SingleFamily,Los Angeles,90068,CA,2020-05-17,1955
20178,SingleFamily,San Francisco,94117,CA,2020-03-12,1908
20180,Townhouse,San Jose,95123,CA,2020-06-14,2017
20181,SingleFamily,Parlier,93648,CA,2020-07-15,2007
20182,Condo,San Francisco,94121,CA,2020-07-12,1924
20184,Townhouse,San Jose,95133,CA,2020-07-07,2014
20185,Condo,Los Angeles,90025,CA,2020-07-01,1981
20186,SingleFamily,Angelus Oaks,92305,CA,2019-09-07,1970
20187,SingleFamily,San Jose,95148,CA,2020-07-09,1968
20188,Condo,Los Angeles,90049,CA,2020-04-29,1974
20189,Condo,San Francisco,94123,CA,2020-07-15,1986
20190,SingleFamily,Los Angeles,90037,CA,2020-04-30,1912
20191,SingleFamily,Los Angeles,90037,CA,2020-06-13,1909
20192,SingleFamily,San Jose,95133,CA,2020-07-11,1969
20193,SingleFamily,Los Angeles,90068,CA,2020-06-19,1958
20194,SingleFamily,Cupertino,95014,CA,2009-08-29,2003
20197,SingleFamily,Browns Valley,95918,CA,2020-07-09,1998
20198,Condo,Los Angeles,90046,CA,2020-06-06,1974
20199,SingleFamily,Los Angeles,90036,CA,2020-04-07,1929
20200,SingleFamily,Gilroy,95020,CA,2020-02-24,2004
20201,Condo,Los Angeles,90043,CA,2020-06-25,1949
20205,Condo,Cupertino,95014,CA,2020-06-30,2003
20206,SingleFamily,Badger,93603,CA,2020-04-10,2005
20207,SingleFamily,Los Angeles,90025,CA,2020-07-16,1950
20208,SingleFamily,Heber,92249,CA,2020-05-23,2003
20210,MobileManufactured,Dunnigan,95937,CA,2020-06-30,2005
20212,SingleFamily,San Jose,95123,CA,2020-07-14,1971
20213,Condo,Morgan Hill,95037,CA,2020-06-02,2018
20214,SingleFamily,Santa Clara,95051,CA,2020-07-09,1995
20217,SingleFamily,Greenville,95947,CA,2020-06-21,1995
20218,SingleFamily,San Francisco,94115,CA,2020-08-11,1955
20219,Condo,Milpitas,95035,CA,2020-05-21,1979
20221,SingleFamily,Morgan Hill,95037,CA,2020-07-07,1976
20223,MultiFamily,Los Angeles,90037,CA,2020-05-26,1940
20224,SingleFamily,Sonoita,85637,AZ,2019-07-15,1986
20225,SingleFamily,San Jose,95148,CA,2020-07-07,1986
20226,SingleFamily,San Francisco,94122,CA,2020-07-09,0
20228,MobileManufactured,North Palm Springs,92258,CA,2020-07-04,1987
20230,Condo,San Jose,95111,CA,2020-05-27,1983
20231,SingleFamily,San Jose,95125,CA,2020-04-20,1953
20232,SingleFamily,Los Angeles,90045,CA,2020-07-11,1949
20234,Townhouse,Compton,90220,CA,2020-06-05,2019
20236,SingleFamily,Descanso,91916,CA,2020-07-02,1950
20237,SingleFamily,Los Angeles,90041,CA,2020-07-10,1925
20239,SingleFamily,Klamath,95548,CA,2020-05-13,1959
20240,SingleFamily,Los Angeles,90066,CA,2020-05-18,1954
20241,SingleFamily,Los Angeles,90042,CA,2020-07-14,1953
20242,SingleFamily,San Jose,95132,CA,2020-07-07,1970
20243,SingleFamily,Riverdale,93656,CA,2020-04-02,2020
20244,SingleFamily,Los Angeles,90034,CA,2020-02-14,1938
20246,SingleFamily,West Point,95255,CA,2020-06-12,1996
20247,SingleFamily,Morgan Hill,95037,CA,2020-07-01,2003
20248,SingleFamily,Los Angeles,90064,CA,2020-07-07,2009
20249,Condo,West Hollywood,90069,CA,2020-05-28,1970
20250,MobileManufactured,San Jose,95125,CA,2020-05-29,1976
20251,SingleFamily,San Jose,95148,CA,2020-07-03,1970
20252,Condo,San Francisco,94115,CA,2020-07-13,1939
20253,SingleFamily,San Francisco,94112,CA,2020-07-07,1940
20256,SingleFamily,Beverly Hills,90212,CA,2019-08-22,1930
20257,Condo,Nicolaus,95659,CA,2020-06-03,2007
20258,SingleFamily,San Francisco,94110,CA,2020-05-16,1928
20259,SingleFamily,Palo Alto,94301,CA,2020-04-27,1929
20260,SingleFamily,Grenada,96038,CA,2020-03-05,1948
20261,SingleFamily,Scotts Valley,95066,CA,2020-05-05,1991
20262,MultiFamily,Los Angeles,90018,CA,2016-08-01,1922
20263,SingleFamily,Los Angeles,90059,CA,2020-07-02,1947
20264,Condo,Los Angeles,90024,CA,2020-06-29,1988
20265,SingleFamily,Los Angeles,90039,CA,2020-06-15,1951
20266,Condo,Los Angeles,90067,CA,2020-06-20,1989
20267,SingleFamily,Compton,90220,CA,2017-08-29,1985
20268,SingleFamily,Elmira,95625,CA,2020-07-24,1880
20269,SingleFamily,Los Angeles,90034,CA,2020-07-02,1931
20270,Condo,Los Angeles,90046,CA,2020-06-15,1951
20271,SingleFamily,Burson,95225,CA,2019-05-06,1977
20272,Condo,San Francisco,94133,CA,2020-07-06,1973
20273,Condo,Los Angeles,90028,CA,2018-02-01,2009
20275,Condo,San Francisco,94107,CA,2020-07-13,2016
20276,Condo,San Jose,95125,CA,2020-07-09,1984
20279,SingleFamily,San Francisco,94110,CA,2020-07-15,1924
20280,SingleFamily,Los Angeles,90042,CA,2020-07-01,1939
20283,SingleFamily,Menlo Park,94025,CA,2010-12-17,1951
20285,SingleFamily,Soquel,95073,CA,2020-06-30,1993
20286,SingleFamily,Los Angeles,90041,CA,2020-04-10,1928
20287,Condo,San Francisco,94103,CA,2020-06-26,2001
20288,Condo,San Jose,95136,CA,2020-07-02,2005
20289,SingleFamily,Isleton,95641,CA,2020-02-05,1950
20290,Unknown,Midway City,92655,CA,2020-05-21,2017
20292,Condo,Los Angeles,90042,CA,2020-04-05,1981
20293,SingleFamily,Los Angeles,90038,CA,2020-06-16,1924
20294,SingleFamily,San Carlos,94070,CA,2020-06-26,2004
20295,SingleFamily,Rio Rico,85648,AZ,2020-07-06,2006
20296,Condo,Los Angeles,90027,CA,2020-08-12,1963
20297,SingleFamily,Culver City,90232,CA,2020-04-24,2020
20299,SingleFamily,Los Angeles,90065,CA,2020-06-18,1905
