Housing_Id,parking,bedrooms,bathrooms,full_bathrooms,total_interior_livable_area
30313,"Garage, Garage - Attached, Covered",4,2,2,1682.0
30315,"Attached, Enclosed, Garage Door Opener, Interior Access, Side By Side, Side by Side, On Site",3,3,3,2310.0
30316,"Garage, Garage - Attached",3,4,3,2516.0
30319,Garage,2,1,1,820.0
30320,"Attached, Tandem, On Site (Single Family Only)",4,2,2,1738.0
30321,Garage,3,2,1,1162.0
30322,"Carport, Covered",2,2,2,1040.0
30323,"Garage - Attached, Covered",2,2,2,1440.0
30325,0 spaces,3,2,2,1764.0
30326,Other,3,2,2,2160.0
30327,"Carport, None",1,1,2,600.0
30329,"Garage Door Opener, Interior Access, On Site (Single Family Only)",3,2,2,1545.0
30330,"Independent, On Site - Unassigned (Condo Only)",2,1,1,1345.0
30331,"Independent, None",3,2,2,1150.0
30332,"Garage - Detached, Covered",3,2,2,1600.0
30334,Covered,3,3,2,2196.0
30337,"Garage - Three Door, Paved, Private",4,6,5,5650.0
30339,"Converted Garage, Garage - Two Door, Driveway",4,4,2,3082.0
30340,Assigned,2,1,1,774.0
30342,Carport,4,2,2,1659.0
30343,"Garage, Garage - Attached",4,3,2,2360.0
30344,0 spaces,3,3,2,2000.0
30345,"Garage - Attached, Covered",3,3,2,2532.0
30346,"Garage, Garage - Attached, Covered",3,2,1,1638.0
30347,"Attached, Garage Door Opener, Guest, Interior Access, On Site (Single Family Only), Driveway",3,2,2,2150.0
30348,"Driveway, Concrete, Garage, Garage Faces Front",3,3,3,2084.0
30349,"Attached, Garage, Off Street, Parking Spaces, Guest, Parking Lot, Remote",2,2,2,852.0
30350,"Garage Door Opener, Enclosed, Parking Lot",5,3,2,4108.0
30351,"Garage - Detached, Off-street, On-street, Covered",4,1,1,1621.0
30353,"Tandem, On Site, Shared Driveway",3,2,2,1578.0
30354,"Carport, Garage - Detached, Covered",3,3,3,3533.0
30356,"Garage, Garage - Attached, Covered",4,2,2,1629.0
30357,"Interior Access, On Site (Single Family Only)",3,1,1,1848.0
30359,"Concrete, Garage - Two Door",2,1,1,980.0
30360,Garage - Two Door,2,2,2,1280.0
30361,"Built-In Storage, Assigned, Controlled Entrance, Parking Space, Community Structure, Covered",2,2,2,1101.0
30363,"Garage, Garage - Attached, Covered",3,3,2,1810.0
30364,"Underground/Basement, Garage - Attached, Covered",3,3,2,2590.0
30365,On Street,3,2,2,1272.0
30366,"Garage, Garage - Attached, Covered",4,3,2,1521.0
30367,"Garage, Garage - Attached, Covered",3,2,2,1716.0
30368,"Garage, Garage - Attached, Covered",4,3,2,2008.0
30369,"Carport, Detached Carport, Garage, Side By Side",4,4,4,3330.0
30370,Garage - Attached,3,2,2,2110.0
30371,"Driveway, Garage - Two Door, Private",4,3,1,1939.0
30374,Carport,2,2,2,1030.0
30375,Garage - Two Door,3,2,2,1327.0
30376,"Garage - Detached, Covered",2,1,1,1080.0
30378,Carport,4,4,3,2560.0
30379,"Garage Faces Front, Garage - Two Door, Garage Door Opener, Golf Cart Garage",3,3,2,1685.0
30380,"Garage, Garage - Attached, Covered",3,2,2,1430.0
30381,"Off-street, On-street",4,2,2,3116.0
30382,"Garage, Garage - Attached, Covered",3,2,2,1827.0
30383,Detached,3,2,2,2407.0
30384,"Garage Door Opener, Concrete, Parking Pad",3,2,2,1744.0
30385,Garage,4,3,3,1864.0
30386,0 spaces,3,3,2,1820.0
30387,0 spaces,3,2,2,1808.0
30388,"Off-street, On-street, Covered",3,1,1,1104.0
30389,"Driveway Down Slope From Street, Auto Driveway Gate",3,3,3,2246.0
30390,Garage - Attached,3,3,2,1634.0
30392,Garage,2,1,1,688.0
30393,"Garage, Garage - Attached, Covered",4,3,3,2520.0
30394,Other,3,2,2,1396.0
30395,Covered,2,2,2,1279.0
30396,Garage - Two Door,3,2,2,1348.0
30398,"Boat, RV Access/Parking, RV Gated, Gated",2,1,1,1014.0
30399,0 spaces,1,1,1,1092.0
30400,"Garage, Garage - Attached",3,1,1,1110.0
30401,0 spaces,2,2,2,5774.587090597377
30402,"Garage, Garage - Attached",2,2,2,1349.0
30403,"Garage, Garage - Detached, Off-street, On-street, Covered",3,3,2,1712.0
30404,"Garage Faces Front, Garage - Single Door, Guest, Shared Driveway",1,1,1,720.0
30405,"Garage - Two Door, Guest",2,3,2,1639.0
30406,"Covered, Direct Access, Private, Garage - Two Door, Paved",4,4,4,3319.0
30407,None,2,1,1,975.0
30408,"Garage, Garage - Attached, Covered",2,1,1,1128.0
30409,"Garage, Garage - Attached, Covered",3,2,2,1763.0
30410,0 spaces,4,2,1,1544.0
30411,None,4,2,2,1982.0
30412,0 spaces,2,2,2,1500.0
30413,"Garage, Covered",3,2,2,1742.0
30415,"Underground/Basement, Garage - Attached",1,1,1,480.0
30416,"Garage, Garage - Attached, Covered",3,3,2,1524.0
30417,"Garage, Garage - Attached, Covered",3,2,2,1294.0
30418,"Garage, Off-street, Covered",2,1,1,812.0
30419,"Garage, Interior Access, Auto Door",2,1,2,1050.0
30420,"Garage, Garage - Detached, Covered",3,2,2,1404.0
30422,"Garage, Garage - Attached, Covered",3,3,2,1223.0
30423,"Auto Driveway Gate, Garage",2,2,2,1619.0
30425,Garage,2,1,1,884.0
30426,"Potential RV Parking, Work/Shop Area, Auto Opener",3,2,2,1785.0
30427,Driveway,3,2,2,1368.0
30428,"Garage, Attached",4,3,2,3108.0
30429,"Garage - Two Door, Carport",5,6,6,4070.0
30430,Garage Faces Front,5,3,3,2035.0
30431,"Gated, Driveway",2,2,2,1538.0
30432,"Additional Garage, Attached, Detached, Garage Door Opener, Over Height Garage, Concrete",3,2,2,1326.0
30433,"Assigned, Community Structure, Controlled Entrance, Covered, Garage Door Opener",1,1,1,790.0
30434,"Covered, Assigned, Gated",1,2,1,977.0
30435,Missing,5,0,2,3480.0
30436,Missing,3,2,2,1300.0
30438,Garage - Two Door,3,4,1,2312.0
30440,"Garage - Detached, Covered",2,1,1,1100.0
30442,"Carport, Covered",3,2,2,1796.0
30443,"Carport, Off-street, On-street, Covered, Garage",4,3,2,1476.0
30444,"Garage, Garage - Attached",3,2,2,1115.0
30446,"Assigned, Auto Driveway Gate, Built-In Storage, Community Structure, Controlled Entrance, Covered",2,2,2,980.0
30447,"Carport, Covered",3,2,2,1568.0
30448,"Garage, Covered",2,2,1,1572.0
30449,"Underground/Basement, Garage - Attached",3,2,2,1250.0
30450,"Carport, Covered, Garage",2,2,2,1240.0
30451,Garage,4,2,2,1676.0
30452,Attached,3,3,2,1685.0
30453,Garage - Attached,2,2,2,1121.0
30454,"Garage - Detached, Covered",2,1,1,1320.0
30456,"Attached, Garage Door Opener, Interior Access, Independent, On Site (Single Family Only), Driveway",5,2,2,2475.0
30457,Garage - Attached,1,1,1,562.0
30459,"Garage, Garage - Attached, Covered",2,1,1,1038.0
30460,"Assigned, Tandem",2,2,2,980.0
30461,"Detached Carport, Driveway",3,2,2,1247.0
30462,"Tandem, Gated",2,2,2,1010.0
30463,"Concrete, RV Access/Parking, RV Gated",5,2,2,1700.0
30464,"Garage, Garage - Attached, Covered",2,3,2,1236.0
30465,"Driveway, Garage",4,4,2,2696.0
30466,Garage,4,3,2,2563.0
30467,"Garage, Garage - Attached",3,2,2,1120.0
30468,Direct Access,2,1,1,1101.0
30469,0 spaces,9,0,2,3900.0
30470,Garage,3,5,2,2274.0
30471,"Garage - Attached, Covered",3,2,2,1640.0
30473,"Underground/Basement, Garage - Attached, Covered",3,2,2,1290.0
30474,"Garage, Garage - Attached",3,2,2,1200.0
30475,"Garage, Garage - Detached, Off-street, Covered",4,3,3,2160.0
30476,"Garage - Two Door, Driveway",3,2,2,1573.0
30477,"Garage, Garage - Attached, Covered",4,2,2,1717.0
30478,Carport,3,2,2,1560.0
30479,"Garage, Garage - Detached, Off-street, Covered",3,1,2,991.0
30481,"Driveway, Garage - Two Door",3,1,1,1246.0
30482,"Carport, Auto Driveway Gate, Driveway, Gated",3,2,1,1632.0
30483,"Garage, Garage - Attached, Covered",3,2,2,1733.0
30484,"Boat, Direct Access, Driveway, Concrete, Driveway Up Slope From Street, Garage Faces Front, RV Access/Parking",2,2,2,2440.0
30485,Carport,4,2,2,1648.0
30486,"Garage, Garage - Attached, Covered",2,1,1,936.0
30487,None,3,2,2,1536.0
30488,"Garage, Garage - Attached",5,4,3,3786.0
30489,Off-street,3,1,1,1416.0
30491,Garage - Attached,3,2,2,1280.0
30492,"Direct Access, Asphalt, Garage - Two Door, Parking Space",3,4,3,3183.0
30493,"Garage, Garage - Attached",2,1,1,908.0
30494,"Concrete, Open, Parking Space",4,3,3,2576.0
30496,0 spaces,4,2,2,1775.0
30498,On Street,3,2,2,1134.0
30499,"Garage, Garage - Attached, Covered",3,3,2,1393.0
30500,"Garage - Attached, Covered",3,3,2,2257.0
30501,Garage - Two Door,3,4,3,3333.0
30502,Carport,3,2,2,1590.0
30504,"Garage, Garage - Attached, Covered",4,3,3,2553.0
30505,Garage - Attached,3,2,2,1225.0
30507,"Driveway, Garage - Two Door, Carport",3,2,1,1966.0
30508,0 spaces,6,3,3,3800.0
30509,"Garage, Covered",6,2,5,4683.0
30510,"Assigned, Carport",3,3,2,1253.0
30511,"Garage, Garage - Attached, Covered",3,2,2,1955.0
30512,"Garage, Garage - Detached, Off-street, Covered",4,3,2,1960.0
30513,"Garage, Garage - Attached, Covered",4,3,3,2433.0
30514,"Attached, Enclosed, Garage Door Opener, Interior Access, Private, Independent, On Site",2,2,2,1550.0
30515,Covered,3,2,2,1940.0
30516,"On Site (Single Family Only), Driveway",4,4,4,3222.0
30517,"Garage, Garage - Attached, Covered",2,2,2,1062.0
30518,"Garage - Attached, Covered",3,2,2,1271.0
30519,"Garage, Garage - Detached",3,2,2,2000.0
30520,Garage,2,1,1,1185.0
30521,"Garage Door Opener, Attached",3,1,2,1671.0
30523,"Garage, Garage - Attached",4,3,3,1880.0
30525,"Garage, Garage - Attached, Covered",4,2,2,1158.0
30526,0 spaces,2,2,2,1440.0
30527,"Community Structure, Tandem, Assigned",2,2,2,1074.0
30528,"Carport, Driveway, Garage Faces Side",3,2,2,2672.0
30529,"Attached, Interior Access, On Site (Single Family Only), Driveway",3,1,1,1090.0
30530,"Garage, Garage - Detached, Covered",5,3,2,2947.0
30531,"Carport, None",2,2,2,1000.0
30533,"Garage, Garage - Attached, Covered",3,2,2,1408.0
30534,"Attached, Interior Access, Independent, On Site (Single Family Only), Driveway",4,2,2,1220.0
30535,"Carport, Garage",2,2,2,942.0
30536,"Garage, Carport, Covered",3,2,2,1565.0
30537,"Driveway, Off Street, Parking Space",2,1,1,952.0
30538,Garage - Two Door,3,2,1,1627.0
30539,"Garage, Off-street, On-street, Covered",2,2,1,1065.0
30540,Carport,4,5,5,3092.0
30542,"Garage, Garage - Attached, Covered",3,4,3,1651.0
30543,0 spaces,3,2,2,1500.0
30545,Covered,1,1,2,800.0
30547,Garage - Attached,4,4,1,3002.0
30548,"Garage, Garage - Detached, Covered",3,3,2,2683.0
30549,"Garage, Garage - Attached, Covered",5,4,3,3662.0
30550,"Garage Door Opener, Int Access From Garage, Off Street",3,2,2,1515.0
30551,"Assigned, Community Structure, Controlled Entrance, Covered",2,1,1,890.0
30552,"None, Covered",2,2,2,1219.0
30553,"Garage, Garage - Attached, Covered",5,4,3,2091.0
30554,"Attached, Off Street",3,1,2,912.0
30555,Carport,3,2,2,1340.0
30556,"Garage, Carport, Garage - Detached, On-street, Covered",3,3,2,2650.0
30558,"Garage, Garage - Attached, Covered",3,3,2,1666.0
30559,"On Site (Single Family Only), Driveway",4,2,2,2207.0
30560,"Garage, Garage - Attached, Covered",5,3,3,2235.0
30561,Garage,4,3,3,2217.0
30562,Driveway,2,2,1,1068.0
30564,"Covered, Driveway",3,2,1,1369.0
30566,"Garage Door Opener, Attached, Garage",4,4,2,1722.0
30567,"Garage, Garage - Attached, Covered",4,2,2,1666.0
30568,"Garage, Garage - Attached, Covered",5,3,3,2290.0
30569,"Carport, Garage, Garage Faces Rear, Garage - Two Door, Garage Door Opener, Off Street, On Site, See Remarks, Tandem Uncovered",4,3,1,2267.0
30571,Garage,3,1,1,786.0
30572,0 spaces,2,2,2,894.0
30573,Off-street,5,2,2,2118.0
30574,Garage,2,2,2,1200.0
30575,"Attached, On Site (Single Family Only), Driveway",3,2,2,1489.0
30576,Driveway,2,1,1,1006.0
30577,"Garage, Garage - Attached, Covered",4,4,4,2161.0
30578,"Driveway, Garage",3,2,2,1038.0
30579,Driveway,5,2,2,2118.0
30580,0 spaces,2,1,2,1100.0
30581,Gated,2,2,2,1355.0
30582,"Direct Access, Guest, Private, Side By Side",3,4,1,2184.0
30584,Garage,2,2,2,1160.0
30585,"Garage, Garage - Attached, Covered",3,3,3,1578.0
30586,"Garage, Garage Faces Front, Garage - Single Door",3,1,1,969.0
30587,"Assigned, Community Structure, Controlled Entrance",1,1,1,5774.587090597377
30588,Garage,5,5,5,4923.0
30589,"Attached Carport, Driveway",5,3,3,2190.0
30590,"Garage, Garage - Attached, Covered",4,3,3,2137.0
30591,0 spaces,7,3,3,4032.0
30592,Garage - Two Door,5,3,3,3371.0
30593,"Garage - Two Door, Driveway",3,2,2,1620.0
30594,Garage - Attached,3,4,3,2454.0
30595,"Assigned, Controlled Entrance, Driveway, Tandem Uncovered",1,1,1,544.0
30596,"Driveway, Carport",3,3,3,2166.0
30597,"Driveway, Detached Carport, Garage, Tandem, Carport",3,3,3,1427.0
30598,"Driveway, Detached Carport, Covered, Auto Driveway Gate, Built-In Storage",3,1,1,1093.0
30599,"Garage - Attached, Covered",3,2,2,2068.0
30600,"Garage, Garage - Attached, Off-street, Covered",3,4,2,2689.0
30601,Auto Driveway Gate,3,3,1,1450.0
30602,"Garage - Attached, Covered",4,2,2,2370.0
30604,"Gated, Driveway",3,2,1,1141.0
30606,Direct Access,4,3,2,1469.0
30608,"Garage, Garage - Attached",3,3,2,1785.0
30609,"Garage, Garage - Attached",4,4,3,3900.0
30610,"Carport, Garage - Attached, Garage - Detached, Covered",9,6,6,5692.0
30611,"Driveway, Garage Door Opener, Detached Carport",4,4,3,3535.0
30612,"Assigned, Built-In Storage, Community Structure, Covered, Garage Door Opener",2,2,1,1381.0
30613,Garage - Two Door,3,3,2,2284.0
30615,"Garage, Garage - Attached, Covered",3,2,2,1268.0
30616,"Direct Access, Garage - Two Door",3,3,2,1730.0
30617,Garage - Attached,3,2,2,1390.0
30620,"Attached, Independent, On Site (Single Family Only)",3,1,1,1522.0
30621,"Carport, Garage - Detached, Covered",2,2,2,1612.0
30624,"Garage - Detached, Covered",3,2,2,1400.0
30625,"Garage, Underground",2,2,1,957.0
30628,"Driveway, Garage",4,2,1,1531.0
30630,0 spaces,2,2,2,1254.0
30631,Garage,3,2,2,1445.0
30632,"Assigned, Controlled Entrance, Guest, See Remarks",3,3,2,1590.0
30633,"Driveway, Garage - Two Door, Concrete",5,4,1,3257.0
30634,"Garage, Garage - Attached, Covered",3,2,2,1280.0
30635,0 spaces,2,1,2,1024.0
30636,"Garage Door Opener, Attached, Deck, Garage Faces Front, RV Access",5,3,2,2670.0
30637,"Garage, Garage - Attached, Covered",2,2,2,960.0
30638,"Garage, Garage - Attached, Covered",4,2,2,1630.0
30639,"Garage, Garage - Attached, Off-street, Covered",4,3,3,1690.0
30640,"Garage, Garage - Attached, Covered",4,3,2,2218.0
30641,"Garage, Garage - Attached, Covered",2,2,2,1363.0
30642,"Attached, Garage Door Opener, Interior Access, Tandem, On Site - Mapped (Condo Only)",3,2,2,1699.0
30643,"Community Structure, Underground, Guest, On Street",2,2,2,1260.0
30644,"Underground/Basement, Garage - Attached",3,2,1,1300.0
30645,0 spaces,3,2,2,5774.587090597377
30647,"Carport, Off-street, Covered, Garage",4,3,3,1902.0
30648,"Garage - Detached, Covered",6,5,2,3670.0
30649,"Community Structure, Controlled Entrance, Detached Carport, Gated",2,2,2,2255.0
30650,None,2,2,2,965.0
30651,0 spaces,4,4,3,2446.0
30652,"Garage, Garage - Attached, Covered",3,1,1,930.0
30653,Driveway,2,1,1,836.0
30654,Garage - Attached,2,1,1,803.0
30655,"Garage, Garage - Attached",3,2,2,1770.0
30656,Garage - Attached,2,1,1,1100.0
30657,"Garage Door Opener, Side By Side, Side by Side, On Site - Mapped (Condo Only), Driveway",4,2,2,1791.0
30658,"Garage, Interior Access, Attached, Auto Door",3,2,2,1470.0
30660,"Garage Door Opener, Interior Access, On Site (Single Family Only)",2,1,1,1619.0
30661,Driveway,2,1,1,955.0
30662,"Driveway, Garage - Two Door",2,2,1,1184.0
30663,Garage,2,2,2,1612.0
30664,"Driveway, Concrete",3,1,1,874.0
30665,Covered,8,4,2,4186.0
30668,"Driveway, Garage, Garage Door Opener",3,2,2,1184.0
30669,"Assigned, Covered",0,1,1,603.0
30670,0 spaces,3,2,2,1440.0
30672,Garage - Detached,3,2,2,1622.0
30673,Carport,2,2,2,1300.0
30674,"Garage Door Opener, Interior Access, Independent, On Site (Single Family Only)",3,2,2,2218.0
30675,"Attached, Interior Access, Tandem, On Site",3,2,2,1693.0
30677,"Garage - Detached, Mixed, Covered",3,4,3,4714.0
30678,"Attached Carport, Covered, Converted Garage",2,2,1,1600.0
30679,"Auto Driveway Gate, Garage",2,1,1,865.0
30680,"Attached, Garage Door Opener, Tandem, On Site - Mapped (Condo Only)",2,2,2,741.0
30682,None,2,2,2,965.0
30683,"Garage, Garage - Attached, Covered",3,3,2,1559.0
30684,"Carport, Driveway",4,4,4,2531.0
30685,Garage,8,4,4,4224.0
30687,"Controlled Entrance, Tandem",2,2,2,1030.0
30688,"Garage - Attached, Covered",5,3,3,2538.0
30689,"Garage - Attached, Covered",3,3,2,1250.0
30690,Driveway,3,2,2,1618.0
30691,"Carport, Driveway, On Street",3,4,3,2092.0
30692,"On Site (Single Family Only), Driveway",5,4,4,5016.0
30693,"Interior Access, Independent, On Site (Single Family Only), Driveway",4,3,3,2050.0
30694,"Garage, Garage - Attached, Covered",4,4,3,1947.0
30695,Garage,2,1,1,768.0
30696,Garage,3,3,3,2000.0
30697,"Garage - Attached, Mixed, Covered",2,2,2,1040.0
30698,"Garage, Garage - Attached",3,2,2,1620.0
30700,"Assigned, Community Structure, Tandem",2,3,3,1380.0
30701,"Attached, Side By Side, Side by Side, On Site - Mapped (Condo Only), Driveway",3,2,2,1620.0
30702,"Detached, Independent, On Site (Single Family Only), Driveway",2,2,2,1917.0
30703,"Covered, Direct Access, Concrete, Driveway Up Slope From Street, Garage Faces Front, Garage - Single Door, Garage Door Opener, Private",4,4,3,2522.0
30705,"Garage, Garage - Attached, Covered",3,2,2,1468.0
30706,"Garage - Two Door, Gated, Tandem",3,3,3,1640.0
30707,Covered,12,12,2,5732.0
30708,"Garage, Garage - Attached, Covered",3,2,1,1070.0
30709,"Attached Garage Cabinets, Attached, Garage Door Opener, Oversized, Gravel",3,3,2,1826.0
30711,"Garage Door Opener, Mechanical Lift, Side By Side, Side by Side, On Site - Mapped (Condo Only), Driveway",3,2,2,1850.0
30712,"Driveway, Garage - Two Door",4,4,4,2822.0
30713,"Garage, Garage - Attached, Covered",4,2,2,1390.0
30714,"Attached, Enclosed, Garage Door Opener, Interior Access, Independent, On Site",3,3,3,5774.587090597377
30715,"Detached Carport, Driveway",4,5,4,3352.0
30717,Off-street,3,3,3,2100.0
30718,"Garage Door Opener, Interior Access, Independent, On Site (Single Family Only)",4,3,3,2468.0
30719,"Garage, Garage - Attached, Covered",3,3,2,1383.0
30720,"Garage, Garage - Attached, Covered",4,2,2,1360.0
30721,"Garage, Garage - Detached",2,1,1,824.0
30722,"Direct Access, Paved, Garage - Two Door",4,2,2,1880.0
30723,"Driveway, Garage Faces Front",3,3,1,2228.0
30724,"Attached, Garage Door Opener, Private, Independent, On Site",1,1,1,615.0
30725,Covered,5,3,2,2958.0
30726,Driveway,1,1,1,483.0
30728,"On Street, None",1,1,1,505.0
30730,"Auto Driveway Gate, Boat, Driveway, Concrete, Garage, RV Access/Parking",3,2,2,2238.0
30731,"Garage, Garage - Attached, Covered",4,3,3,2498.0
30732,"Carport, Driveway, Driveway Up Slope From Street",5,5,3,2708.0
30734,"Garage - Attached, Covered",4,3,2,2532.0
30735,"Built-In Storage, Garage",2,2,2,1100.0
30736,"Garage, Garage - Attached",2,1,2,780.0
30738,"Garage, Garage - Attached, Covered",3,2,2,1090.0
30739,"Enclosed, Garage Door Opener, Independent, On Site - Mapped (Condo Only)",2,2,2,1030.0
30740,"Garage, Garage - Attached, Covered",3,2,2,1551.0
30741,"Garage Door Opener, Attached",3,2,2,1606.0
30742,"Garage - Attached, Covered",4,3,2,2893.0
30744,"Garage - Attached, Covered",2,3,2,1800.0
30745,Garage - Two Door,4,4,4,2120.0
30747,"Assigned, Garage Door Opener, Covered",2,2,2,902.0
30748,"Garage, Garage - Attached, Covered",3,2,2,2265.0
30749,"Garage, Garage - Attached, Covered",4,3,2,2000.0
30750,Carport,3,2,1,1130.0
30754,Garage - Attached,3,2,2,1226.0
30755,"Garage Door Opener, Independent, On Site (Single Family Only), Driveway",7,4,4,4154.0
30756,"Side By Side, Side by Side, On Site",2,1,1,1432.0
30757,"Garage, Interior Access, Auto Door",4,3,2,2050.0
30758,"Tandem, On Site - Unassigned (Condo Only)",2,2,2,1110.0
30759,Carport,2,2,2,1344.0
30761,0 spaces,4,2,2,1721.0
30763,"Driveway, Garage",2,2,1,1226.0
30764,"Garage - Attached, Covered",5,3,3,2788.0
30765,Garage - Attached,3,2,2,996.0
30766,"Garage, Garage - Attached",3,3,2,1860.0
30767,"Direct Access, Garage Door Opener, Covered",4,4,4,4563.0
30769,"Independent, On Site (Single Family Only)",2,1,1,1011.0
30770,"Attached, Garage Door Opener, Interior Access, Independent, On Site (Single Family Only), Driveway",3,1,1,1054.0
30771,"Garage, Garage - Attached",3,2,2,1830.0
30772,"Auto Driveway Gate, Garage, Garage - Two Door, Gated, Private",5,6,2,4491.0
30773,"Carport, None, Covered, Garage",1,1,2,656.0
30774,"Garage, Garage - Attached",3,2,2,1843.0
30777,"Garage, Garage - Attached, Covered",2,3,2,1306.0
30778,"Garage Door Opener, Driveway, Garage - Two Door, Covered",3,3,3,2320.0
