Housing_Id,elementary_school_score,elementary_school_distance,middle_school_score,middle_school_distance,high_school_score,high_school_disctance
30509,7,0.4,3,1.5,7,1.3
30510,5,3.8,5,1.6915926468195905,6,2.9
30511,3,1.1,5,1.6915926468195905,6,2.4103657099769076
30512,6,0.1,7,0.8,6,1.7
30513,6,1.8,9,3.5,10,4.6
30514,7,0.4,5,1.6915926468195905,8,0.8
30515,5,19.7,4,19.7,4,19.3
30516,7,0.5,3,0.4,6,2.4103657099769076
30517,8,0.6,8,1.9,7,1.1
30518,4,0.4,3,0.1,4,0.5
30519,7,1.0,6,1.2,7,3.9
30520,6,0.1,3,4.6,6,1.8
30521,6,2.0,8,1.2,8,1.2
30523,7,0.7,5,1.6915926468195905,6,3.7
30525,6,0.3,7,0.5,9,2.2
30526,5,15.9,5,1.6915926468195905,7,20.4
30527,8,0.9,7,1.8,8,1.9
30528,7,0.2,5,0.5,3,0.4
30529,7,3.3,5,1.6915926468195905,4,3.1
30530,3,1.7,5,1.6915926468195905,5,5.0
30531,8,1.8,5,1.6915926468195905,7,2.7
30533,8,1.2,5,0.5,6,0.5
30534,7,3.3,5,1.6915926468195905,4,3.3
30535,7,0.3,5,1.6915926468195905,4,0.1
30536,4,0.4,3,0.6,7,2.5
30537,8,0.5,8,1.3,8,1.9
30538,4,0.1,5,1.6915926468195905,6,2.4103657099769076
30539,5,1.1,4,2.0,5,2.9
30540,9,0.4,3,3.5,7,2.1
30542,7,0.6,7,2.0,9,2.2
30543,3,0.5,2,0.4,3,1.8
30545,6,8.4,5,1.6915926468195905,5,8.8
30547,9,0.7,5,1.6915926468195905,7,1.9
30548,5,2.8,5,1.6915926468195905,7,4.0
30549,3,0.3,5,1.6915926468195905,4,1.0
30550,8,0.1,5,1.6915926468195905,8,1.8
30551,2,0.8,3,0.8,3,1.0
30552,9,0.6,9,0.3,6,2.0
30553,8,0.5,8,1.3,8,1.1
30554,6,0.2,7,0.5,9,2.0
30555,5,0.4,5,1.6915926468195905,5,1.0
30556,9,1.4,9,5.4,10,1.6
30558,8,0.3,6,2.3,6,1.0
30559,3,0.2,4,0.8,3,0.9
30560,6,0.2,7,1.0,6,1.6
30561,1,0.6,4,1.4,2,0.3
30562,4,0.5,5,1.6915926468195905,6,2.4103657099769076
30564,8,6.6,5,1.6915926468195905,6,21.4
30566,8,0.6,5,1.4,6,0.9
30567,4,0.3,5,3.0,6,3.8
30568,8,0.5,9,0.7,9,0.5
30569,7,2.4,5,1.6915926468195905,9,2.1
30571,9,6.0,9,6.7,10,4.5
30572,4,0.6,6,2.0,7,0.4
30573,4,0.1,4,0.8,4,0.8
30574,5,0.6,5,1.6915926468195905,8,0.5
30575,5,1.1524111764292648,5,1.6915926468195905,4,0.7
30576,4,0.5,5,1.6915926468195905,6,2.4103657099769076
30577,7,1.0,6,2.1,8,2.1
30578,4,0.3,5,1.6915926468195905,3,1.1
30579,4,0.1,4,0.8,4,0.8
30580,7,0.2,5,1.6915926468195905,4,0.4
30581,6,0.2,5,1.6915926468195905,6,2.4103657099769076
30582,6,0.5,2,0.9,6,2.2
30584,6,0.3,5,1.6915926468195905,6,2.4103657099769076
30585,5,0.3,6,0.4,7,1.0
30586,6,0.3,5,0.6,7,1.8
30587,1,0.4,5,1.6915926468195905,7,1.5
30588,9,0.4,5,1.6915926468195905,6,2.4
30589,8,1.6,8,1.4,9,2.3
30590,6,3.3,5,7.8,8,8.0
30591,7,0.1,4,0.4,3,0.6
30592,8,0.6,7,0.8,7,2.4
30593,3,0.5,5,1.6915926468195905,7,1.0
30594,5,0.3,4,6.1,5,5.9
30595,3,0.3,2,0.9,6,1.8
30596,3,0.7,5,1.6915926468195905,7,0.4
30597,6,0.3,2,0.5,6,1.1
30598,6,0.7,2,1.3,6,1.5
30599,5,6.0,5,1.6915926468195905,6,6.7
30600,3,1.5,5,1.6915926468195905,7,3.3
30601,2,0.5,7,0.9,6,2.4103657099769076
30602,5,5.9,5,1.6915926468195905,6,5.0
30604,4,0.4,5,1.6915926468195905,6,2.4103657099769076
30606,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
30608,8,0.3,7,1.0,6,3.0
30609,8,1.9,8,0.6,8,1.9
30610,4,13.0,5,1.6915926468195905,7,13.1
30611,6,0.6,2,1.8,2,0.7
30612,9,0.2,5,1.6915926468195905,6,1.9
30613,5,0.2,6,0.7,8,1.4
30615,7,0.6,9,1.0,8,1.8
30616,8,0.3,5,1.6915926468195905,6,2.4103657099769076
30617,3,0.2,2,0.2,2,0.5
30620,5,1.1524111764292648,5,1.6915926468195905,7,0.8
30621,4,17.5,5,1.6915926468195905,7,17.5
30624,4,4.4,5,1.6915926468195905,5,14.9
30625,8,0.6,8,0.1,8,1.2
30628,2,0.2,2,1.2,2,0.1
30630,4,5.4,5,1.6915926468195905,5,8.6
30631,8,0.7,5,1.0,6,2.4103657099769076
30632,7,0.3,3,0.9,7,1.0
30633,3,0.1,7,1.4,4,1.1
30634,6,0.5,5,0.5,7,1.2
30635,6,15.3,5,1.6915926468195905,9,15.3
30636,6,0.2,5,1.8,7,3.7
30637,5,0.3,5,0.4,7,7.8
30638,7,0.3,6,0.6,7,1.1
30639,5,0.2,5,1.6915926468195905,8,0.4
30640,6,2.8,5,3.8,5,5.3
30641,3,0.5,5,9.8,7,2.5
30642,7,0.8,3,0.4,3,1.0
30643,6,0.3,5,1.6915926468195905,6,2.4103657099769076
30644,4,0.3,4,0.6,7,0.9
30645,4,10.7,5,1.6915926468195905,5,12.0
30647,6,0.1,6,0.9,8,1.7
30648,8,0.8,5,1.6915926468195905,9,0.6
30649,2,0.7,3,0.9,3,1.2
30650,2,0.2,3,1.1,3,0.8
30651,7,0.3,3,0.9,6,1.1
30652,5,1.1524111764292648,4,1.2,6,1.7
30653,5,0.2,4,0.7,6,1.3
30654,5,1.0,5,1.6915926468195905,6,2.4103657099769076
30655,8,4.9,5,1.6915926468195905,10,6.5
30656,4,0.3,3,1.2,6,2.4103657099769076
30657,6,0.1,6,0.8,8,0.6
30658,9,0.2,8,0.2,7,1.2
30660,3,0.4,4,0.4,5,0.3
30661,6,0.2,2,1.1,6,1.1
30662,2,0.2,5,1.6915926468195905,3,1.2
30663,4,1.6,5,1.6915926468195905,6,6.3
30664,5,0.1,4,0.6,6,1.3
30665,2,0.1,3,0.5,6,2.4103657099769076
30668,4,0.1,5,1.6915926468195905,3,2.1
30669,4,0.4,5,0.5,3,2.1
30670,4,10.4,5,1.6915926468195905,5,27.6
30672,7,8.5,5,1.6915926468195905,6,2.4103657099769076
30673,2,1.3,3,2.3,3,3.6
30674,2,0.5,5,1.6915926468195905,6,2.4103657099769076
30675,8,0.2,8,0.3,7,0.4
30677,5,13.3,5,1.6915926468195905,7,20.6
30678,8,0.4,5,1.6915926468195905,7,0.2
30679,5,0.8,5,1.6915926468195905,5,0.9
30680,8,0.7,9,1.3,2,0.3
30682,2,0.2,3,1.1,3,0.8
30683,5,1.1524111764292648,7,1.0,8,1.1
30684,7,0.2,3,1.3,7,1.2
30685,8,0.9,8,1.9,3,0.3
30687,5,0.4,3,1.8,6,0.5
30688,5,0.8,5,0.8,5,1.4
30689,2,0.4,3,0.5,2,7.0
30690,7,0.6,5,1.6915926468195905,6,2.4103657099769076
30691,9,0.6,6,0.8,8,0.8
30692,9,0.2,5,1.6915926468195905,8,1.4
30693,8,0.6,8,2.1,3,0.2
30694,7,0.6,7,2.0,9,2.9
30695,3,0.4,5,1.6915926468195905,6,2.4103657099769076
30696,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
30697,5,2.6,5,1.6915926468195905,7,17.1
30698,5,1.1524111764292648,5,1.6915926468195905,6,6.4
30700,7,0.5,3,0.8,6,0.3
30701,7,0.4,6,0.5,2,0.2
30702,3,0.5,5,1.6915926468195905,3,0.4
30703,6,5.4,7,5.2,8,7.9
30705,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
30706,6,0.5,3,1.1,6,0.9
30707,4,0.5,7,0.4,6,2.4
30708,5,0.9,5,1.6915926468195905,5,1.1
30709,5,3.2,6,6.4,5,3.3
30711,7,0.4,6,0.5,2,0.4
30712,8,0.8,7,0.9,7,1.0
30713,5,1.1524111764292648,6,2.0,4,0.9
30714,4,0.5,4,1.3,1,0.3
30715,7,0.9,3,2.0,7,1.9
30717,4,0.8,5,1.6915926468195905,8,1.1
30718,7,0.4,3,0.4,6,2.4103657099769076
30719,6,0.2,6,0.5,7,1.0
30720,5,0.6,5,0.6,7,7.0
30721,2,0.4,3,1.5,3,2.8
30722,5,0.2,4,1.2,3,0.7
30723,6,4.7,7,4.6,8,7.3
30724,9,0.7,8,1.2,7,1.1
30725,4,0.9,5,1.6915926468195905,5,11.4
30726,5,1.1524111764292648,5,1.6915926468195905,7,0.2
30728,5,1.1524111764292648,3,1.1,3,1.3
30730,4,3.3,5,1.6915926468195905,5,3.3
30731,5,0.5,5,0.7,6,0.8
30732,9,0.5,5,1.6915926468195905,6,2.5
30734,1,0.4,3,0.5,5,0.4
30735,7,0.7,3,1.9,7,1.2
30736,5,0.5,5,1.6915926468195905,6,1.5
30738,7,0.8,5,1.6915926468195905,4,7.1
30739,2,0.1,4,0.2,3,0.3
30740,7,1.5,8,0.7,8,1.3
30741,6,0.5,6,0.6,8,2.1
30742,3,0.5,5,1.6915926468195905,5,7.9
30744,5,1.1524111764292648,5,1.6915926468195905,9,0.7
30745,7,0.6,3,0.6,6,0.3
30747,6,0.2,7,1.5,4,1.3
30748,3,0.6,5,1.1,5,1.2
30749,6,2.1,5,1.6915926468195905,5,1.7
30750,7,0.8,6,0.9,6,3.3
30754,6,0.4,7,0.3,8,1.4
30755,8,0.5,6,0.5,7,0.3
30756,2,0.4,9,0.9,7,0.2
30757,8,0.6,8,2.1,3,0.2
30758,7,0.4,4,0.5,2,0.3
30759,2,1.2,3,2.4,3,3.5
30761,7,0.8,6,0.1,8,0.9
30763,2,0.6,2,1.5,6,2.4103657099769076
30764,6,0.6,3,6.0,5,6.0
30765,1,1.1,4,1.2,2,0.2
30766,8,0.4,5,1.6915926468195905,9,1.6
30767,9,0.7,5,1.6915926468195905,6,4.5
30769,9,0.2,8,0.9,10,0.9
30770,6,0.5,3,0.5,5,0.2
30771,6,0.7,5,1.9,5,0.8
30772,6,0.3,3,1.0,6,1.5
30773,5,1.2,4,2.1,5,3.0
30774,4,0.7,3,1.7,5,1.8
30777,4,0.4,4,0.7,7,2.8
30778,9,0.4,5,1.6915926468195905,6,1.8
30779,5,0.3,2,1.1,6,2.4103657099769076
30780,8,0.4,6,0.4,8,1.2
30781,4,5.9,4,5.3,7,3.2
30782,4,0.1,6,1.6,8,2.1
30783,7,0.7,5,1.6915926468195905,6,1.5
30784,4,0.3,3,2.6,7,1.2
30785,5,1.1524111764292648,5,1.6915926468195905,5,1.3
30788,9,0.9,9,1.3,10,1.8
30789,3,0.5,5,1.2,4,2.0
30790,6,0.4,5,1.6915926468195905,5,0.6
30791,7,11.1,3,13.0,7,13.8
30792,8,0.2,6,1.7,3,1.6
30793,7,0.3,5,1.3,6,1.0
30794,7,0.6,7,1.9,6,1.2
30797,4,0.7,3,1.7,5,1.8
30798,9,0.4,3,0.7,6,2.2
30800,6,3.5,8,8.9,9,9.1
30801,8,0.9,3,0.6,6,2.4103657099769076
30803,5,0.2,3,0.3,6,2.4103657099769076
30804,7,0.5,5,1.6915926468195905,7,0.9
30805,7,0.5,3,0.1,3,0.9
30806,5,0.1,3,1.2,6,2.4103657099769076
30807,6,0.3,5,1.9,7,3.8
30808,4,1.0,3,1.0,5,0.9
30810,9,0.3,7,2.3,10,1.4
30811,9,0.9,5,1.6915926468195905,6,1.2
30812,6,1.1,8,0.3,8,0.7
30813,8,1.4,8,0.5,8,2.3
30814,6,0.3,5,1.6915926468195905,5,3.9
30815,7,0.5,7,1.8,6,0.1
30816,5,0.6,5,1.6915926468195905,6,0.6
30817,5,1.5,5,1.6915926468195905,6,10.9
30818,4,0.4,3,0.9,7,2.0
30821,6,0.9,5,1.2,6,0.6
30822,9,0.6,9,0.7,9,0.8
30823,9,1.4,8,1.9,9,3.2
30824,8,0.1,3,2.3,6,1.6
30825,6,4.9,5,1.6915926468195905,3,4.9
30826,7,0.8,5,1.8,3,0.9
30828,9,0.9,8,1.3,7,1.2
30831,5,1.1524111764292648,5,1.6915926468195905,7,1.7
30833,4,13.5,5,1.6915926468195905,3,13.8
30834,6,0.2,5,1.6915926468195905,8,1.1
30835,6,0.3,5,1.6915926468195905,7,1.2
30836,7,2.7,8,2.7,6,2.4103657099769076
30837,9,0.3,5,1.6915926468195905,6,1.7
30840,5,1.1524111764292648,5,1.6915926468195905,7,0.8
30841,8,0.4,5,1.6915926468195905,3,0.8
30842,2,0.1,5,1.6915926468195905,7,0.4
30844,5,0.1,3,0.9,4,0.6
30845,3,0.5,2,1.4,2,1.1
30847,8,0.6,5,1.6915926468195905,7,1.9
30848,3,0.9,2,1.8,2,1.5
30849,9,0.4,5,1.6915926468195905,6,2.4103657099769076
30850,2,0.2,9,1.2,7,0.6
30852,4,0.5,5,1.6915926468195905,5,1.3
30853,8,1.1,7,0.6,8,1.0
30855,4,0.5,7,1.9,6,0.2
30856,7,0.8,7,0.8,7,1.1
30857,4,0.5,5,1.6915926468195905,6,2.2
30858,6,0.2,7,0.9,6,1.5
30859,7,0.6,7,1.8,9,1.0
30860,2,5.0,5,1.6915926468195905,6,6.5
30861,9,2.1,5,1.6915926468195905,8,3.2
30863,2,3.4,4,1.2,5,7.6
30864,5,1.1524111764292648,5,1.6915926468195905,2,0.6
30865,9,1.7,5,1.6915926468195905,6,5.6
30866,5,0.4,1,0.8,6,2.4103657099769076
30868,5,0.1,8,1.6,7,0.3
30869,8,1.2,7,1.7,8,1.8
30870,6,6.5,5,1.6915926468195905,6,3.0
30871,8,1.0,6,1.5,7,0.2
30872,5,1.1524111764292648,5,1.6915926468195905,6,3.5
30873,5,0.1,5,1.6915926468195905,4,1.5
30874,2,0.3,4,0.1,3,0.1
30875,5,0.2,5,0.6,6,0.5
30876,7,0.4,7,1.9,9,2.7
30877,5,2.5,6,3.9,5,2.8
30880,1,0.2,5,1.6915926468195905,7,0.9
30881,8,0.9,6,1.4,8,0.6
30882,8,0.6,9,0.5,3,0.7
30885,9,0.5,9,6.4,10,0.4
30887,4,0.6,5,1.6915926468195905,7,0.4
30888,6,3.1,5,1.6915926468195905,7,1.8
30889,2,0.2,2,0.3,3,1.1
30890,5,1.1524111764292648,6,6.5,7,6.2
30891,4,0.3,5,0.2,5,0.3
30892,5,0.6,4,0.9,8,0.9
30893,4,0.7,7,3.6,6,2.4103657099769076
30895,6,0.2,6,0.4,7,0.8
30896,9,1.5,8,1.4,8,1.1
30897,9,2.6,5,1.6915926468195905,6,4.8
30898,2,0.2,2,1.6,6,2.4103657099769076
30900,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
30901,6,1.7,5,2.1,6,0.3
30902,6,2.3,8,1.8,8,4.1
30904,7,0.4,6,0.8,8,2.7
30905,9,0.3,7,0.8,6,2.1
30906,3,0.3,2,1.6,6,0.5
30907,7,0.9,5,1.6915926468195905,6,8.2
30909,5,1.9,3,3.4,2,0.9
30910,5,5.9,5,1.6915926468195905,6,7.2
30911,6,0.9,5,1.6915926468195905,8,1.3
30912,8,1.0,8,1.9,9,1.8
30914,7,0.1,5,1.6915926468195905,4,0.4
30915,3,0.2,5,9.2,7,2.0
30916,5,1.1524111764292648,7,1.1,8,0.9
30918,8,0.3,8,0.3,7,0.5
30919,9,0.4,5,1.6915926468195905,8,0.7
30920,5,1.1524111764292648,3,0.7,6,2.4103657099769076
30921,5,1.1524111764292648,5,1.6915926468195905,3,1.2
30922,5,0.6,6,1.8,8,1.6
30923,2,0.4,4,0.3,3,0.2
30924,4,2.2,5,1.6915926468195905,7,3.2
30925,6,3.2,5,1.6915926468195905,4,6.2
30926,5,1.1524111764292648,4,0.4,4,0.7
30927,6,0.1,5,1.6915926468195905,8,0.6
30928,8,4.4,8,16.3,9,16.5
30929,5,1.4,4,2.6,7,1.1
30930,5,2.2,5,1.6915926468195905,6,2.4103657099769076
30931,7,1.8,5,1.6915926468195905,5,10.1
30932,9,0.3,5,1.6915926468195905,7,1.0
30933,9,2.1,7,3.1,8,4.5
30936,9,0.2,3,3.1,7,2.2
30937,4,0.4,7,3.4,6,2.4103657099769076
30938,6,0.2,6,0.7,8,0.5
30939,8,0.7,6,0.1,7,1.7
30940,9,0.3,5,1.6915926468195905,6,1.6
30941,7,0.1,3,1.2,6,0.9
30942,5,1.7,4,1.0,5,1.1
30943,8,0.4,5,1.6915926468195905,3,0.2
30944,6,0.4,5,1.6915926468195905,6,2.6
30945,2,1.0,3,1.8,3,3.4
30946,6,1.6,6,3.5,7,2.4
30947,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
30948,5,0.5,3,1.2,7,3.0
30949,2,0.3,3,0.3,2,6.3
30950,8,0.3,9,0.9,10,1.4
30951,9,0.3,5,1.6915926468195905,6,2.1
30952,8,0.5,8,1.0,10,0.6
30953,6,0.4,4,0.8,6,0.5
30954,5,1.0,3,2.9,2,0.5
30955,8,0.6,9,1.2,7,0.4
30956,9,1.0,5,1.6915926468195905,8,0.8
30957,5,5.1,5,1.6915926468195905,6,4.1
30958,8,0.2,8,1.0,8,1.6
30959,2,0.4,3,0.3,3,0.6
30960,8,0.5,5,1.6915926468195905,9,0.8
30961,7,0.4,6,0.8,7,3.5
30963,3,0.8,2,1.0,2,1.3
30965,8,0.2,7,0.3,9,2.8
30966,5,1.4,5,1.6915926468195905,5,1.7
30967,5,1.9,3,3.4,2,0.9
30969,4,0.2,4,1.4,3,0.6
30970,6,2.3,8,1.8,8,4.1
30971,7,0.2,8,8.3,8,7.7
30972,9,0.6,5,1.6915926468195905,6,2.4
30973,3,0.6,2,1.4,2,1.8
30974,7,0.6,7,0.6,4,0.4
30975,6,0.5,5,2.0,7,3.9
30976,4,0.3,5,1.6915926468195905,5,1.0
30977,7,0.5,4,1.0,2,0.9
30978,2,0.4,5,1.6915926468195905,4,1.0
30979,3,0.3,4,1.8,5,0.8
30980,9,0.6,7,0.7,6,1.5
30981,2,0.8,2,2.1,6,2.4103657099769076
30982,8,0.4,5,1.6915926468195905,7,1.2
30983,3,57.2,4,57.2,6,58.3
30984,4,0.2,3,0.7,3,1.4
30985,7,0.9,8,2.0,8,0.3
30987,1,5.6,5,1.6915926468195905,6,2.4103657099769076
30988,5,0.5,5,1.2,6,1.2
30989,6,0.4,6,1.7,8,1.2
30991,9,2.7,5,1.6915926468195905,6,1.9
30992,5,0.4,5,1.6915926468195905,5,0.7
30993,9,6.9,5,1.6915926468195905,6,2.4103657099769076
30995,5,0.6,5,0.6,5,1.1
30996,9,1.5,7,2.1,6,1.5
30998,5,1.1524111764292648,6,1.7,3,1.8
30999,5,51.9,5,1.6915926468195905,6,51.5
31000,7,0.2,7,0.4,9,0.5
31001,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
31004,3,0.1,4,1.0,5,2.2
31005,5,0.4,6,0.8,8,1.5
31006,6,0.9,4,0.7,5,0.3
31007,8,0.7,6,1.2,7,0.7
31008,8,3.5,8,3.2,9,4.1
31009,5,5.1,5,1.6915926468195905,8,29.8
31012,9,0.6,3,0.6,6,2.0
31014,6,0.6,7,1.8,7,3.2
31015,8,0.6,8,0.3,8,0.9
31016,7,2.4,5,1.6915926468195905,4,2.4
31017,7,0.4,3,0.8,6,0.5
31018,5,0.4,3,2.7,2,0.7
31019,3,0.4,2,1.7,6,0.6
31020,8,0.6,3,1.9,6,1.2
31022,5,0.4,5,1.6915926468195905,5,0.7
31023,3,0.6,2,1.4,2,1.8
31024,9,1.2,5,1.6915926468195905,6,4.1
31025,6,0.5,5,2.3,6,0.6
31026,5,1.1524111764292648,6,1.9,4,1.3
31028,6,0.7,6,0.9,8,0.8
31029,6,6.1,4,7.3,6,8.5
31030,7,0.1,4,1.3,7,1.5
31031,7,1.1,5,1.6915926468195905,7,8.8
31032,5,0.4,5,1.6915926468195905,5,0.5
31033,6,2.5,5,5.5,8,5.7
31034,6,2.7,5,1.6915926468195905,8,20.6
31035,4,1.2,3,2.9,2,3.6
31036,4,0.4,3,0.3,6,1.3
31037,7,0.5,9,0.8,6,2.4103657099769076
31038,9,0.3,7,0.4,7,0.1
31039,6,0.3,5,1.6915926468195905,8,4.5
31040,5,0.2,3,1.2,6,2.4103657099769076
31041,4,5.0,5,1.6915926468195905,1,0.8
31043,3,0.8,4,0.4,3,0.2
31044,3,4.7,5,1.6915926468195905,6,2.4103657099769076
31045,7,1.0,9,1.2,9,1.1
31048,5,1.1524111764292648,5,1.6915926468195905,6,6.1
31050,3,2.4,2,1.2,6,2.1
31051,8,0.2,9,0.5,3,0.7
31053,4,14.1,5,1.6915926468195905,5,17.3
31054,8,1.1,3,3.2,6,2.5
31055,4,0.3,5,1.5,5,0.7
31056,5,0.9,5,1.1,6,1.1
31057,4,3.0,4,1.7,7,0.4
31058,9,2.5,5,1.6915926468195905,6,4.3
31059,7,0.1,7,0.2,9,0.4
31060,9,1.4,8,1.3,7,1.0
31061,7,0.3,6,0.8,7,1.7
31062,2,0.2,5,1.6915926468195905,5,4.3
31063,9,1.1,5,1.6915926468195905,6,3.0
31064,3,1.1,4,0.8,3,0.4
31066,8,1.4,7,1.0,8,1.4
31068,6,0.6,7,0.1,7,5.1
31069,5,7.4,6,8.0,7,7.6
31070,5,0.1,2,6.9,4,8.6
31071,2,0.6,5,0.5,5,1.7
31072,9,0.3,9,0.2,9,1.4
31073,5,1.1524111764292648,6,1.3,3,1.4
31074,8,1.0,5,1.6915926468195905,8,0.8
31076,7,0.4,6,0.9,6,2.4103657099769076
31080,5,2.0,5,1.6915926468195905,4,1.8
31081,6,0.2,6,0.8,8,0.9
31082,4,0.6,4,1.8,3,0.7
31083,3,0.7,5,1.6915926468195905,7,0.5
31084,4,1.9,2,3.3,6,3.1
31085,5,0.6,5,1.6915926468195905,6,2.4103657099769076
31086,9,0.5,6,0.8,8,0.6
31087,7,0.4,6,0.2,2,0.2
31088,6,5.0,8,9.7,9,10.0
31089,6,0.4,5,1.6915926468195905,8,0.6
31090,9,2.1,5,1.6915926468195905,6,4.3
31091,8,0.8,5,1.6915926468195905,7,1.4
31092,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
31093,5,1.1524111764292648,5,1.6915926468195905,4,1.1
31094,9,0.2,6,0.5,8,1.9
31095,5,0.3,4,0.3,7,0.3
31096,5,0.4,4,5.5,5,5.3
31099,6,0.5,7,0.9,9,1.7
31100,6,1.6,7,1.9,8,1.9
31101,4,0.8,7,3.1,7,1.7
31102,5,0.7,4,0.4,7,0.7
31103,5,0.9,5,1.6915926468195905,4,1.3
31104,5,1.2,5,1.6915926468195905,6,2.4103657099769076
31105,5,1.1524111764292648,5,1.6915926468195905,2,2.3
31106,5,0.2,1,0.4,6,2.4103657099769076
31107,6,3.6,5,1.6915926468195905,8,22.7
31108,7,2.3,5,1.6915926468195905,4,4.2
31109,6,0.6,5,1.6915926468195905,7,2.4
31110,2,0.3,2,0.8,6,2.4103657099769076
31112,6,0.4,2,0.3,6,1.3
31113,5,0.2,3,0.4,3,1.1
31115,3,0.3,5,1.6915926468195905,5,0.8
31116,9,0.3,5,1.6915926468195905,7,0.5
31117,8,0.2,6,0.2,8,0.8
31119,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
31121,4,0.7,3,0.6,5,0.6
31122,7,4.4,5,3.3,6,2.4
31124,5,2.5,5,3.0,7,6.5
31125,9,0.3,5,1.6915926468195905,8,0.7
31126,8,0.9,7,1.8,8,1.8
31127,2,0.6,7,0.3,4,0.2
31128,8,0.8,8,2.4,7,1.2
31129,8,0.3,5,1.6915926468195905,7,0.4
31130,3,0.5,4,0.2,3,0.2
31131,5,0.1,5,1.6915926468195905,4,1.7
31132,4,9.9,5,1.6915926468195905,8,10.1
31133,8,1.9,5,2.0,8,2.1
31135,6,0.4,7,1.1,8,4.2
31136,5,1.1524111764292648,6,2.1,3,1.5
31137,8,0.2,6,0.7,8,0.3
31138,7,1.4,8,0.9,6,5.4
31139,6,2.4,5,1.6915926468195905,5,7.4
31140,6,0.2,7,1.0,7,4.5
31141,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
31142,5,0.3,7,1.6,5,2.3
31143,9,0.4,7,1.3,7,4.2
31144,9,0.1,9,0.5,10,0.5
31145,8,0.6,7,0.7,8,0.8
31146,7,1.2,6,2.4,7,3.3
31147,7,0.5,5,0.1,3,0.9
31149,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
31150,7,4.5,5,1.6915926468195905,8,4.6
31151,2,0.1,6,1.3,8,1.7
31152,2,0.6,5,1.6915926468195905,3,0.7
31153,6,0.5,5,2.3,6,0.6
31154,4,0.2,8,1.3,10,0.3
31155,6,3.5,5,1.6915926468195905,2,11.1
31156,5,1.1524111764292648,4,0.5,5,1.1
31158,3,0.2,5,1.6915926468195905,7,0.4
31160,6,9.0,5,1.6915926468195905,6,10.2
31161,5,1.0,5,1.6915926468195905,5,33.9
31163,3,0.4,5,1.6915926468195905,3,0.7
31164,6,0.4,7,0.6,8,0.5
31166,7,0.3,4,0.5,6,0.6
31167,8,0.6,5,1.6915926468195905,7,0.9
31168,5,0.3,5,1.6915926468195905,6,2.4103657099769076
31169,4,0.3,5,1.6915926468195905,1,0.5
31170,5,0.5,5,0.5,5,1.0
31171,4,0.1,5,1.6915926468195905,6,1.2
31172,6,0.9,6,2.8,7,1.9
31173,5,0.3,7,0.3,8,2.0
31174,7,0.5,5,1.6915926468195905,7,0.7
31175,2,5.9,5,1.6915926468195905,6,2.0
31176,9,0.4,5,1.6915926468195905,7,1.6
31178,6,1.5,5,1.6915926468195905,6,3.0
31180,4,0.3,5,1.6915926468195905,6,6.3
31182,6,0.9,5,1.3,6,0.5
31183,7,1.9,5,1.6915926468195905,4,6.5
31184,5,1.1524111764292648,5,1.6915926468195905,7,4.6
31185,2,1.0,5,1.6915926468195905,6,73.9
31186,4,0.8,2,1.3,6,0.9
31188,9,0.3,7,0.4,8,0.4
31189,6,0.5,5,1.6915926468195905,6,2.4103657099769076
31190,4,3.5,4,3.4,7,0.2
31191,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
31192,4,0.4,5,1.6915926468195905,5,0.9
31194,6,1.0,5,1.6915926468195905,9,3.3
31195,2,3.6,5,1.6915926468195905,6,1.1
31196,6,0.2,5,1.6915926468195905,6,2.4103657099769076
31197,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
31198,6,1.4,5,2.9,5,4.1
31199,8,0.9,5,1.6915926468195905,9,2.4
31200,8,0.1,7,0.3,6,2.4103657099769076
31202,8,0.4,5,1.6915926468195905,9,2.4
31203,5,1.1524111764292648,5,1.6915926468195905,6,2.4103657099769076
31204,8,0.1,5,1.6915926468195905,8,0.5
31206,5,2.1,5,1.6915926468195905,6,9.5
31208,8,0.2,9,0.9,7,0.3
31210,5,6.0,5,1.6915926468195905,6,5.1
31212,7,0.5,4,1.0,7,0.8
31213,9,0.8,7,1.0,8,3.3
31215,5,0.8,5,1.6915926468195905,8,1.3
31216,8,0.5,3,2.0,6,1.3
31217,9,0.8,7,1.8,8,3.5
31218,4,1.6,5,1.6915926468195905,6,2.4103657099769076
31219,6,1.8,5,8.8,5,0.8
31220,8,0.6,5,1.6915926468195905,7,0.1
31221,7,0.2,9,0.3,8,1.1
31222,8,0.2,8,0.6,7,0.8
31223,8,0.4,7,0.7,6,2.4103657099769076
31224,5,0.2,4,0.6,7,0.7
31225,6,0.1,5,0.5,7,0.6
31226,9,0.6,7,0.7,8,0.7
